filename,emotion,category,rationale,polarity,subjectivity,annotator
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,phenomenal exotic design,0.5,0.75,annotator_100
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,LOW DENSITY COLOR,0.0,0.3,annotator_284
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,looks like broken stones,-0.4,0.4,annotator_278
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,the splotchiness and coloration,0.0,0.0,annotator_258
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,star vagina blood,0.0,0.0,annotator_147
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,colorful expressive art,0.55,0.7,annotator_100
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,SAW A STAR BUT BAD COMBINATION OF COLORS,-0.6999999999999998,0.6666666666666666,annotator_284
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,as if see a creature with a big mouth,0.0,0.1,annotator_290
stephen-mueller_allstar-galilee-1970.jpg,disgust,MAX,something pretty with fungus,0.25,1.0,annotator_36
stephen-mueller_allstar-galilee-1970.jpg,happiness,MIN,dull design without bright or attractive color,0.4027777777777778,0.7666666666666666,annotator_234
stephen-mueller_allstar-galilee-1970.jpg,happiness,MIN,"The weird angles and mishmash of colors seem chaotic, not happy.",-0.45,1.0,annotator_181
stephen-mueller_allstar-galilee-1970.jpg,happiness,MIN,In this pic one star is threre,0.0,0.0,annotator_172
stephen-mueller_allstar-galilee-1970.jpg,happiness,MIN,Confusing and messy don't lead it towards happiness,0.0666666666666666,0.3333333333333333,annotator_119
stephen-mueller_allstar-galilee-1970.jpg,happiness,MIN,dull picture without bright or attractive color,0.4027777777777778,0.7666666666666666,annotator_234
stephen-mueller_allstar-galilee-1970.jpg,happiness,MIN,dull picture without bright or attractive color,0.4027777777777778,0.7666666666666666,annotator_234
stephen-mueller_allstar-galilee-1970.jpg,happiness,MIN,DARK CONTRAST COLOR,-0.15,0.4,annotator_284
stephen-mueller_allstar-galilee-1970.jpg,happiness,MAX,looks like mixed colorful jewerly,0.15,0.325,annotator_255
stephen-mueller_allstar-galilee-1970.jpg,happiness,MAX,The colors look like ice cream flavors.,0.0,0.0,annotator_285
stephen-mueller_allstar-galilee-1970.jpg,happiness,MAX,paint little collapse,-0.1875,0.5,annotator_280
stephen-mueller_allstar-galilee-1970.jpg,happiness,MAX,The bright red colors,0.35,0.3999999999999999,annotator_190
stephen-mueller_allstar-galilee-1970.jpg,happiness,MAX,The colors are bright and vibrant,0.4333333333333333,0.5666666666666667,annotator_197
john-mclaughlin_number-11-1964.jpg,disgust,MIN,simple black and white strips,-0.0555555555555555,0.2634920634920635,annotator_255
john-mclaughlin_number-11-1964.jpg,disgust,MIN,simple shape and solid color,0.0,0.2285714285714286,annotator_157
john-mclaughlin_number-11-1964.jpg,disgust,MIN,appearance and light color,0.4,0.7,annotator_234
john-mclaughlin_number-11-1964.jpg,disgust,MIN,"Its a solid shape, hard to evoke any emoiton",-0.1458333333333333,0.3208333333333333,annotator_265
john-mclaughlin_number-11-1964.jpg,disgust,MIN,The simplicity of it makes it not intense,-0.1,1.0,annotator_43
john-mclaughlin_number-11-1964.jpg,disgust,MIN,The minimal image suggests no feeling,-0.1,0.6,annotator_197
john-mclaughlin_number-11-1964.jpg,disgust,MAX,feel very dark,-0.195,0.52,annotator_280
john-mclaughlin_number-11-1964.jpg,disgust,MAX,dark depressive sad,-0.325,0.7,annotator_306
john-mclaughlin_number-11-1964.jpg,disgust,MAX,it is just a black line,-0.1666666666666666,0.4333333333333333,annotator_24
john-mclaughlin_number-11-1964.jpg,disgust,MAX,full plain color,0.0678571428571428,0.4535714285714286,annotator_12
john-mclaughlin_number-11-1964.jpg,fear,MIN,LIKE A OLD LETTER,0.1,0.2,annotator_284
john-mclaughlin_number-11-1964.jpg,fear,MIN,SIMPLE FORM OF ART WITH BLACK,-0.0833333333333333,0.3952380952380953,annotator_66
john-mclaughlin_number-11-1964.jpg,fear,MIN,"The center black bar seems to balance the other two bars, evoking a sense of harmony instead od fear.",-0.1305555555555555,0.3027777777777777,annotator_28
john-mclaughlin_number-11-1964.jpg,fear,MIN,nothing to fear in just a black stripe.,-0.1666666666666666,0.4333333333333333,annotator_184
john-mclaughlin_number-11-1964.jpg,fear,MIN,Just a black line. not scary,0.0416666666666666,0.7166666666666667,annotator_32
john-mclaughlin_number-11-1964.jpg,fear,MIN,plain line on white,-0.1071428571428571,0.1785714285714285,annotator_36
john-mclaughlin_number-11-1964.jpg,fear,MIN,reminds of empty space,-0.1,0.5,annotator_240
john-mclaughlin_number-11-1964.jpg,fear,MIN,There is peace in this white black white image.,-0.0555555555555555,0.1444444444444444,annotator_28
john-mclaughlin_number-11-1964.jpg,fear,MIN,it is very plain in just black and white,-0.1484126984126984,0.2992063492063492,annotator_24
john-mclaughlin_number-11-1964.jpg,fear,MAX,It reminds a cemetery at night,0.0,0.0,annotator_125
john-mclaughlin_number-11-1964.jpg,fear,MAX,"The black rectangle resembles a door to a darkened room, very menacing",-0.5833333333333334,0.7166666666666667,annotator_197
john-mclaughlin_number-11-1964.jpg,fear,MAX,feel very dark,-0.195,0.52,annotator_280
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,The image doesn't convey any feeling,0.0,0.0,annotator_197
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,looks like a table cover,0.0,0.0,annotator_98
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,This seems to be a calm brown painting.,0.3,0.75,annotator_28
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,clean calm sparse,0.3333333333333333,0.7250000000000001,annotator_147
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,This is a very restrained and composed painting.  The lines seem very peaceful.,0.2625,0.475,annotator_28
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,looks like a rug,0.0,0.0,annotator_258
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,The monotonous composition and color don't convey any feeling at all.,0.0,0.0,annotator_197
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,"The soft colors and abstract shape suggest nothing, makin git soothing and neutral.",0.1,0.35,annotator_11
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,Simple colors and simple shapes to look at.,0.0,0.3571428571428571,annotator_285
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,Just a solid color,0.0,0.1,annotator_24
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,Bland coloring but soft and warm.,0.1777777777777777,0.5944444444444444,annotator_285
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,neutral tones and simplistic design,-0.5,0.5,annotator_32
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,simple colors and patterns,0.0,0.3571428571428571,annotator_290
agnes-martin_the-islands-1961(1).jpg,disgust,MIN,It looks like a buddhist painting.,0.0,0.0,annotator_211
agnes-martin_the-islands-1961(1).jpg,disgust,MAX,feel very bad,-0.9099999999999998,0.8666666666666667,annotator_280
agnes-martin_the-islands-1961(1).jpg,disgust,MAX,Old carpet pattern with no appeal.,0.1,0.2,annotator_285
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,"dullness, color and design",0.0,0.0,annotator_234
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,"dullness, color and design",0.0,0.0,annotator_234
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,geometric pattern of colors make me less happy,0.3166666666666667,0.5333333333333333,annotator_66
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,The color and composition are muted and quiet,0.0,0.3333333333333333,annotator_197
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,"dullness, color and design",0.0,0.0,annotator_234
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,"it's very analytical, which doesn't evoke happiness for me",0.4499999999999999,0.25,annotator_241
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,"The image is static and the monochrome is dull, not happy",-0.0638888888888889,0.7999999999999999,annotator_197
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,the square and beige evoke calm but not happiness,-0.0249999999999999,0.475,annotator_155
agnes-martin_the-islands-1961(1).jpg,happiness,MIN,"plain jane with the tan and white, very boring",-0.4047619047619047,0.4523809523809524,annotator_52
agnes-martin_the-islands-1961(1).jpg,happiness,MAX,LIKE A VECTOR BACKGROUND,0.0,0.0,annotator_284
agnes-martin_the-islands-1961(1).jpg,happiness,MAX,LIKE ABSTRACT BACKGROUND,0.0,0.0,annotator_284
agnes-martin_the-islands-1961(1).jpg,happiness,MAX,VECTOR PATTERN BACKGROUND,0.0,0.0,annotator_284
willi-baumeister_animated-slope-1949.jpg,disgust,MIN,bright color so better feel,0.6000000000000001,0.6499999999999999,annotator_280
willi-baumeister_animated-slope-1949.jpg,disgust,MIN,"It's colorful and busy, like people at a party or kids playing.",0.2,0.35,annotator_126
willi-baumeister_animated-slope-1949.jpg,disgust,MIN,the splotches of color against the black lines is like reading the Sunday comics,-0.1666666666666666,0.4333333333333333,annotator_110
willi-baumeister_animated-slope-1949.jpg,disgust,MIN,This is a pleasing combination of compatible colors.,0.0,0.0,annotator_28
willi-baumeister_animated-slope-1949.jpg,disgust,MAX,The chaotic composition conveys unease,0.0,0.0,annotator_197
willi-baumeister_animated-slope-1949.jpg,disgust,MAX,inspirational dreamlike art,0.5,1.0,annotator_100
willi-baumeister_animated-slope-1949.jpg,disgust,MAX,a little more muted than the others,0.15625,0.5,annotator_32
willi-baumeister_animated-slope-1949.jpg,disgust,MAX,beautiful colorfull art,0.85,1.0,annotator_100
willi-baumeister_animated-slope-1949.jpg,disgust,MAX,This one looks like the Wall Street stockbrokers trying to outbid each other--a bunch of white collar grifters making money off of people's life savings,0.0,0.0,annotator_260
willi-baumeister_animated-slope-1949.jpg,disgust,MAX,all color make he most evokes,0.5,0.5,annotator_66
willi-baumeister_animated-slope-1949.jpg,happiness,MIN,bright color so better feel,0.6000000000000001,0.6499999999999999,annotator_280
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,The colors and composition are bright and exhuberant,0.7000000000000001,0.7999999999999999,annotator_197
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,aspect like festival mood,0.0,0.0,annotator_280
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,looks like puzzle-like figures clustered,0.0,0.0,annotator_255
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,colorful and quirky shapes,0.15,0.7,annotator_32
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,The colorful shapes are arranged in a pyramid heading up to heaven in harmony.,0.3,0.4,annotator_28
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,"it feels happy, like a dance party",0.8,1.0,annotator_271
willi-baumeister_animated-slope-1949.jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MIN,structured tiles design,0.0,0.0,annotator_147
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MIN,Just a pleasing mosaic,0.0,0.0,annotator_28
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MIN,The composition is more orderly,0.5,0.5,annotator_197
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MIN,delightful covers and moving shapes,1.0,1.0,annotator_11
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MIN,This mosaic is pleasing to the eye.,0.0,0.0,annotator_28
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MAX,the tightknit pattern is like a swarm of wasps attacking exposed human skin,0.0,0.1,annotator_110
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MAX,feel very dark,-0.195,0.52,annotator_280
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MAX,feel very dark,-0.195,0.52,annotator_280
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MAX,The amount of holes makes me feel uneasy,0.0,0.0,annotator_115
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,disgust,MAX,A confusing design,-0.3,0.4,annotator_278
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MIN,It looks like a hoghly stylized map of a city,0.0,0.0,annotator_249
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MIN,looks messy and busy,-0.05,0.35,annotator_290
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MIN,LIKE THE GLASS ART,0.0,0.0,annotator_284
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MIN,"complicated, dark, static",-0.05,0.7666666666666666,annotator_27
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MAX,The colors are bright and vibrant and the image is kinetic and celebratory,0.4333333333333333,0.5666666666666667,annotator_197
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MAX,LIKE A CLASSICAL CLASS DESIGN,0.0,0.0,annotator_284
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MAX,There a is a lot of movement in this one and some very bright and vibrant colors,0.5383333333333334,0.6666666666666666,annotator_197
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MAX,The design and color combination of the image generates an emotion of happiness and serene feeling.,0.7,0.2,annotator_234
princess-fahrelnissa-zeid_triton-octopus-1953.jpg,happiness,MAX,LIKE A CLASSICAL CLASS DESIGN,0.0,0.0,annotator_284
willi-baumeister_montaru-9-1953.jpg,disgust,MIN,it looks like a collection of cloth samples,0.0,0.0,annotator_240
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,The huge black blob is a pretty emphatic symbol of disgust.,0.1611111111111111,0.7777777777777778,annotator_28
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,paint little collapse,-0.1875,0.5,annotator_280
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,paint little collapse,-0.1875,0.5,annotator_280
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,"That big black spot overwhelms the canvas, making me feel disgusted.",-0.3888888888888889,0.5111111111111111,annotator_28
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,The black paint appears to be covering up the painting.,-0.1666666666666666,0.4333333333333333,annotator_285
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,The huge black blot can symbolize disgust clouding a person's mind.,0.1166666666666667,0.6666666666666667,annotator_28
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,"a big black spot on this painting is a little bit disturbing, it looks like something is wrong there.",-0.2708333333333333,0.5466666666666666,annotator_269
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,Dark color makes it disgusting,-0.575,0.7,annotator_137
willi-baumeister_montaru-9-1953.jpg,disgust,MAX,BLACK  AND DARK SHADOW,-0.1583333333333333,0.4166666666666667,annotator_284
willi-baumeister_montaru-9-1953.jpg,fear,MIN,"more bright colors, not ominous like the othes",0.6000000000000001,0.6499999999999999,annotator_23
willi-baumeister_montaru-9-1953.jpg,fear,MIN,The image doesn't convey much in the way of feeling.,0.2,0.2,annotator_197
willi-baumeister_montaru-9-1953.jpg,fear,MIN,DARK DISGUST COLOR,-0.15,0.4,annotator_284
willi-baumeister_montaru-9-1953.jpg,fear,MAX,The expanse of black is blocking all the bright colors,0.2666666666666667,0.6166666666666667,annotator_32
willi-baumeister_montaru-9-1953.jpg,fear,MAX,feel very dark,-0.195,0.52,annotator_280
willi-baumeister_montaru-9-1953.jpg,fear,MAX,BLACK  AND DARK SHADOW,-0.1583333333333333,0.4166666666666667,annotator_284
willi-baumeister_montaru-9-1953.jpg,fear,MAX,colorful art make me fear,0.3,0.4,annotator_66
willi-baumeister_montaru-9-1953.jpg,fear,MAX,paint little collapse,-0.1875,0.5,annotator_280
willi-baumeister_montaru-9-1953.jpg,fear,MAX,"darkness,design and appearance",0.0,0.0,annotator_234
willi-baumeister_montaru-9-1953.jpg,fear,MAX,paint little collapse,-0.1875,0.5,annotator_280
willi-baumeister_montaru-9-1953.jpg,fear,MAX,"darkness,design and appearance",0.0,0.0,annotator_234
norman-bluhm_easter-morning-1979.jpg,disgust,MIN,it has purple,0.0,0.0,annotator_98
norman-bluhm_easter-morning-1979.jpg,disgust,MIN,fun colors and shapes,0.3,0.2,annotator_32
norman-bluhm_easter-morning-1979.jpg,disgust,MIN,The arrangement of purple and yellow colors is pleasing and harmonious.,0.0,0.0,annotator_28
norman-bluhm_easter-morning-1979.jpg,disgust,MAX,looks like interal organs,0.0,0.0,annotator_255
norman-bluhm_easter-morning-1979.jpg,disgust,MAX,Cheap border paper is what this ill defined picture shows me.,-0.0499999999999999,0.85,annotator_62
norman-bluhm_easter-morning-1979.jpg,disgust,MAX,The two yellow shapes seem at opposite ends.,0.0,0.0,annotator_28
norman-bluhm_easter-morning-1979.jpg,happiness,MIN,no clear boundary of shapes,-0.05,0.3833333333333333,annotator_290
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,feel very dark,-0.195,0.52,annotator_280
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,attractive design and color,0.8,1.0,annotator_234
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,The bright colors and kinetic composition look happy and joyful,0.75,0.8999999999999999,annotator_197
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,The colors make me thing of flowers.,0.0,0.0,annotator_257
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,feel very dark,-0.195,0.52,annotator_280
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,Happiness of pic,0.7,0.2,annotator_172
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
norman-bluhm_easter-morning-1979.jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
jean-degottex_criture-1961.jpg,disgust,MIN,The blue is calm and placid,1.8503717077085938e-17,0.5166666666666666,annotator_197
jean-degottex_criture-1961.jpg,disgust,MIN,beautiful midnight blues and asian writing,0.425,0.5,annotator_147
jean-degottex_criture-1961.jpg,disgust,MIN,The soothing blue background reminds me of peaceful night skies.,0.125,0.3,annotator_28
jean-degottex_criture-1961.jpg,disgust,MIN,The color of piece makes it nice.,0.6,1.0,annotator_62
jean-degottex_criture-1961.jpg,disgust,MIN,sea creature underwater,0.0,0.0,annotator_36
jean-degottex_criture-1961.jpg,disgust,MIN,blue is the most pleasant here,0.4111111111111111,0.5222222222222223,annotator_235
jean-degottex_criture-1961.jpg,disgust,MIN,normal art idea,0.15,0.6499999999999999,annotator_100
jean-degottex_criture-1961.jpg,disgust,MIN,The lines look like peaceful Japanese characters.,0.125,0.25,annotator_285
jean-degottex_criture-1961.jpg,disgust,MIN,the blue is calming,0.0,0.1,annotator_258
jean-degottex_criture-1961.jpg,disgust,MIN,almost solid blue which is calming,0.0,0.1,annotator_24
jean-degottex_criture-1961.jpg,disgust,MIN,The blue looks regal because of how deep it is.,0.0,0.25,annotator_285
jean-degottex_criture-1961.jpg,disgust,MAX,"The scratches onto the blue are annoying, as if etched in in disgust.",-0.4,0.5,annotator_28
jean-degottex_criture-1961.jpg,disgust,MAX,The whole work is very dark and has a shape in it that is hard to identify,-0.0955555555555555,0.4872222222222222,annotator_103
jean-degottex_criture-1961.jpg,disgust,MAX,The white lines seem scratched onto the canvas in disgust.,0.0,0.0,annotator_28
jean-degottex_criture-1961.jpg,disgust,MAX,"Image 2 is evokes the most disgust. The painting would be perfect with the blue hues blending together, but it is ruined by what appears to be something written in white and black. This reminds me of a freshly painted wall that a toddler decided to draw on, ruining it's prestine condition and making it disgusting.",0.0904761904761904,0.5047619047619047,annotator_111
jean-degottex_criture-1961.jpg,disgust,MAX,It looks like someone has scratched the wall due to pain and anger.,-0.4125,0.2875,annotator_21
jean-degottex_criture-1961.jpg,disgust,MAX,deeply thoughtful design,0.4,0.5,annotator_100
jean-degottex_criture-1961.jpg,happiness,MIN,irregular strokes inside the blues,0.0,0.0,annotator_290
jean-degottex_criture-1961.jpg,happiness,MIN,looks like a deep cold lonely place,-0.2333333333333333,0.6999999999999998,annotator_3
jean-degottex_criture-1961.jpg,happiness,MIN,The darkness makes it seem gloomy and depressing,-0.6,0.9,annotator_79
jean-degottex_criture-1961.jpg,happiness,MIN,The blue creates a dark and brooding effect,-0.075,0.25,annotator_197
jean-degottex_criture-1961.jpg,happiness,MIN,looks like vicious random scratches,-0.75,0.75,annotator_255
jean-degottex_criture-1961.jpg,happiness,MAX,feel very dark,-0.195,0.52,annotator_280
jean-degottex_criture-1961.jpg,happiness,MAX,feel very dark,-0.195,0.52,annotator_280
jean-degottex_criture-1961.jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
jean-degottex_criture-1961.jpg,happiness,MAX,DARK AND BLUE BACKGROUND,-0.075,0.25,annotator_284
jean-degottex_criture-1961.jpg,happiness,MAX,brightness and attractive color,0.8,1.0,annotator_234
jean-degottex_criture-1961.jpg,happiness,MAX,blue and black color make me happy,0.2111111111111111,0.5111111111111111,annotator_66
jean-degottex_criture-1961.jpg,happiness,MAX,SIMPLY  THE BACKGROUND COLOR,0.0,0.3571428571428571,annotator_284
jean-degottex_criture-1961.jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
jean-degottex_criture-1961.jpg,happiness,MAX,ATTRACTIVE COLORFUL SIGN,0.55,0.7,annotator_284
jean-degottex_criture-1961.jpg,happiness,MAX,"brightness,color and design",0.0,0.0,annotator_234
jean-degottex_criture-1961.jpg,happiness,MAX,ATTRACTIVE COLORFUL BACKGROUND,0.55,0.7,annotator_284
jean-degottex_criture-1961.jpg,happiness,MAX,feel very dark,-0.195,0.52,annotator_280
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MIN,"Brown and beige seem to be calming colors, not evocative of disgust.",0.0,0.0,annotator_28
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MIN,The brown tones are warm and reassuring.,0.6,0.6,annotator_28
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,"None of these choices really evokes disgust, but this one is about as close as it gets. The muddy colors and random streaks don't exactly evoke disgust, but that's about as close as it gets.",-0.0166666666666666,0.3166666666666666,annotator_33
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,The image conveys a sense of unease,0.0,0.0,annotator_197
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,this is like opening a container of leftovers covered with mold,0.0,0.0,annotator_110
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,the colors and brush strokes,0.0,0.0,annotator_258
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,shoes I love shoes,0.5,0.6,annotator_245
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,illness gross bacteria,0.0,0.0,annotator_306
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,dirty colors and nebulous shapes,-0.6,0.8,annotator_32
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,rotting bits laying around,0.0,0.0,annotator_36
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,looks like mixture of sticky waste,-0.2,0.0,annotator_255
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,certain lines suggest grimaces and the colors are almost like vomit,0.2142857142857142,0.5714285714285714,annotator_122
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,like a dirty kitchen floor,-0.6,0.8,annotator_11
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,is some smashed bugs,0.0,0.0,annotator_36
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,the colors and smeared shapes look like a bathroom wall that has not been cleaned in months.,0.0,0.0,annotator_11
helen-frankenthaler_painted-on-21st-street-1951.jpg,disgust,MAX,some bugs squirming,0.0,0.0,annotator_36
helen-frankenthaler_painted-on-21st-street-1951.jpg,fear,MIN,as if seeing carved art from ancient culture,0.0,0.0,annotator_290
helen-frankenthaler_painted-on-21st-street-1951.jpg,fear,MIN,the drab brown colors,0.0,0.0,annotator_50
helen-frankenthaler_painted-on-21st-street-1951.jpg,fear,MAX,looks like blurred confusion vision is blocked,0.0,0.0,annotator_3
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,"This piece feels more beautiful and natural than the other three, especially the spirals, matching natural ones.",0.2375,0.6124999999999999,annotator_33
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,the twirls are a couple dancing in a glittery ballroom,0.0,0.0,annotator_110
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,The swirling lines look playful and made for children.,0.0,0.0,annotator_285
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,colorful and whimsical,-0.1,0.45,annotator_32
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,The swirling lines inside the blue paint are soft and inviting.,0.05,0.2249999999999999,annotator_285
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,this art is very different and has some positive vibes,0.1136363636363636,0.6627272727272727,annotator_54
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,"It's fun and curly, like a snail cheekily sticking its tongue out",0.3,0.2,annotator_316
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,looks like blue sky with stars in the night,0.0,0.1,annotator_255
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MIN,"Even though I dont like it as an art piece, the colors and shapes seem bright.",0.7000000000000001,0.7999999999999999,annotator_288
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MAX,"dark, dreary, doom",-0.15,0.4,annotator_142
sam-francis_ammonite-sfm-82-063-1982(1).jpg,disgust,MAX,The orange element looks like a creature being squished to death by the blue.,0.0,0.1,annotator_28
sam-francis_ammonite-sfm-82-063-1982(1).jpg,happiness,MAX,Looks like an artist's version of a universe of life.,0.0,0.0,annotator_28
sam-francis_ammonite-sfm-82-063-1982(1).jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
sam-francis_ammonite-sfm-82-063-1982(1).jpg,happiness,MAX,very pleasant picture with nice colors,0.7766666666666666,1.0,annotator_235
sam-francis_ammonite-sfm-82-063-1982(1).jpg,happiness,MAX,LIKE A MODERN ART,0.2,0.3,annotator_284
sam-francis_ammonite-sfm-82-063-1982(1).jpg,happiness,MAX,The colors are vibrant and the composition suggests celebration,0.1666666666666666,0.3333333333333333,annotator_197
sam-francis_ammonite-sfm-82-063-1982(1).jpg,happiness,MAX,It's playful and full of happy colors.,0.575,0.775,annotator_233
sam-francis_ammonite-sfm-82-063-1982(1).jpg,happiness,MAX,beautiful and attractive design and color,0.825,1.0,annotator_234
